OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_1023,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1024,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium sp
OTU_1025,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae sedis,Rhodotorula,Rhodotorula fragaria
OTU_1026,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_1027,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Scolecobasidium,Scolecobasidium constrictum
OTU_1028,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,Chaetomiaceae sp
OTU_1029,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1030,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1031,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_1032,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales sp
OTU_1033,Fungi,Glomeromycota,unidentified,unidentified,unidentified,unidentified,Glomeromycota sp
OTU_1034,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes sp
OTU_1035,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1036,Fungi,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,Onygenales sp
OTU_1037,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,Scytalidium,Scytalidium sp
OTU_1039,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_1040,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis rosea
OTU_1041,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Coniolariella,Coniolariella ershadii
OTU_1042,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,unidentified,unidentified,Pucciniales sp
OTU_1043,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,Trichosporon sp
OTU_1044,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,unidentified,Lasiosphaeriaceae sp
OTU_1045,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Strumella,Strumella coryneoidea
OTU_1046,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales sp
OTU_1047,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_1048,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes sp
OTU_1049,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,Archaeosporaceae,unidentified,Archaeosporaceae sp
OTU_1050,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Myrothecium,Myrothecium sp
OTU_1051,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1052,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1053,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae sedis,Sporobolomyces,Sporobolomyces linderae
OTU_1054,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1055,Fungi,Ascomycota,Leotiomycetes,Helotiales,Vibrisseaceae,Myxocephala,Myxocephala albida
OTU_1056,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_1057,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,Cystofilobasidium capitatum
OTU_1058,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1059,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus olla
OTU_1060,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium polonicum
OTU_1061,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Ilyonectria,Ilyonectria sp
OTU_1062,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1063,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_1064,Fungi,Glomeromycota,Glomeromycetes,Glomerales,unidentified,unidentified,Glomerales sp
OTU_1066,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Dactylella leptospora
OTU_1067,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Incertae sedis,Camarosporium,Camarosporium sp
OTU_1068,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1069,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,Bisporella,Bisporella citrina
OTU_1070,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,Trichocladium asperum
OTU_1071,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Neofusicoccum parvum
OTU_1072,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Aureobasidium,Aureobasidium pullulans
OTU_1073,Fungi,Basidiomycota,Tritirachiomycetes,Incertae sedis,Incertae sedis,Tritirachium,Tritirachium sp
OTU_1074,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Acremonium,Acremonium alternatum
OTU_1075,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_1076,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1077,Fungi,Ascomycota,Sordariomycetes,Coronophorales,Incertae sedis,Pseudocatenomycopsis,Pseudocatenomycopsis rothmanniae
OTU_1078,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,Dactylaria,Dactylaria ampulliformis
OTU_1079,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_1080,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Bullera,Bullera globospora
OTU_1081,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces sp
OTU_1082,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Tremella,Tremella sp
OTU_1083,Fungi,Chytridiomycota,Chytridiomycetes,unidentified,unidentified,unidentified,Chytridiomycetes sp
OTU_1084,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Calvatia,Calvatia cyathiformis
OTU_1086,Fungi,Zygomycota,Incertae sedis,Mucorales,unidentified,unidentified,Mucorales sp
OTU_1087,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pustularia,Pustularia sp
OTU_1089,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1090,Fungi,Ascomycota,Leotiomycetes,unidentified,unidentified,unidentified,Leotiomycetes sp
OTU_1091,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae sedis,Neophaeosphaeria,Neophaeosphaeria sp
OTU_1092,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1093,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Magnaporthiopsis,Magnaporthiopsis maydis
OTU_1094,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Harmoniella,Harmoniella sp
OTU_1095,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1096,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_1097,Fungi,Basidiomycota,Exobasidiomycetes,unidentified,unidentified,unidentified,Exobasidiomycetes sp
OTU_1098,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,unidentified,unidentified,Orbiliales sp
OTU_1099,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes sp
OTU_1100,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes sp
OTU_1101,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,Chaetomiaceae sp
OTU_1102,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_1103,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1104,Fungi,Ascomycota,Leotiomycetes,Incertae sedis,Myxotrichaceae,Oidiodendron,Oidiodendron truncatum
OTU_1105,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Keissleriella,Keissleriella poagena
OTU_1106,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Ilyonectria,Ilyonectria radicicola
OTU_1107,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_1108,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,unidentified,unidentified,Coniochaetales sp
OTU_1109,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Aphanoascus,Aphanoascus verrucosus
OTU_1110,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lycoperdon,Lycoperdon pyriforme
OTU_1111,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_1112,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces palustris
OTU_1113,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1114,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Acremonium,Acremonium sp
OTU_1115,Fungi,Zygomycota,Incertae sedis,Mucorales,Mucoraceae,Mucor,Mucor heterogamus
OTU_1116,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1117,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Xenasmataceae,Xenasmatella,Xenasmatella sp
OTU_1118,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces sp
OTU_1119,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae sedis,Rhodotorula,Rhodotorula lignophila
OTU_1120,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales sp
OTU_1121,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1122,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe sp
OTU_1123,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales sp
OTU_1125,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes sp
OTU_1126,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Polyporus,Polyporus admirabilis
OTU_1127,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1128,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1129,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Scolecobasidium,Scolecobasidium constrictum
OTU_1130,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,Chaetothyriales sp
OTU_1131,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1133,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes sp
OTU_1134,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp
OTU_1136,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1137,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1138,Fungi,Basidiomycota,Agaricomycetes,Corticiales,unidentified,unidentified,Corticiales sp
OTU_1139,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces minioluteus
OTU_1141,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus,Aspergillus flavus
OTU_1142,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,Pyronemataceae sp
OTU_1144,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_1145,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus indicum
OTU_1146,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Cryptococcus,Cryptococcus sp
OTU_1147,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Acremonium,Acremonium curvulum
OTU_1148,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_1149,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1150,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1151,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1154,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophlyctidales,Sonoraphlyctidaceae,Sonoraphlyctis,Sonoraphlyctis ranzonii
OTU_1155,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_1156,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,Dactylaria,Dactylaria ampulliformis
OTU_1157,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_1158,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces sp
OTU_1159,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_1160,Fungi,Basidiomycota,Tremellomycetes,unidentified,unidentified,unidentified,Tremellomycetes sp
OTU_1161,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1162,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp
OTU_1163,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1164,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1166,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Devriesia,Devriesia americana
OTU_1167,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,unidentified,Onygenaceae sp
OTU_1168,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales sp
OTU_1169,Fungi,Glomeromycota,Glomeromycetes,Paraglomerales,unidentified,unidentified,Paraglomerales sp
OTU_1170,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales sp
OTU_1171,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,unidentified,unidentified,Coniochaetales sp
OTU_1172,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1173,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium sp
OTU_1174,Fungi,Zygomycota,Incertae sedis,Mucorales,Cunninghamellaceae,Absidia,Absidia spinosa
OTU_1175,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Calcarisporiella,Calcarisporiella sp
OTU_1176,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Geastrum saccatum
OTU_1177,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1178,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus verrucispermus
OTU_1180,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza depressa
OTU_1182,Fungi,Zygomycota,Incertae sedis,Basidiobolales,unidentified,unidentified,Basidiobolales sp
OTU_1183,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,Clitopilus sp
OTU_1184,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_1185,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1186,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Daedalea,Daedalea neotropica
OTU_1187,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,Hygrophorus karstenii
OTU_1188,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1189,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Endochytriaceae,Entophlyctis,Entophlyctis sp
OTU_1190,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Volutella,Volutella sp
OTU_1191,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma sp
OTU_1192,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1193,Fungi,Ascomycota,Leotiomycetes,unidentified,unidentified,unidentified,Leotiomycetes sp
OTU_1194,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1195,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1196,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_1197,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,Ceratobasidiaceae sp
OTU_1198,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_1199,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,unidentified,Orbiliaceae sp
OTU_1201,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,Archaeosporaceae,unidentified,Archaeosporaceae sp
OTU_1204,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1205,Fungi,Glomeromycota,Glomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus laccatum
OTU_1206,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Cheilymenia,Cheilymenia sp
OTU_1208,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1209,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,Archaeosporaceae,unidentified,Archaeosporaceae sp
OTU_1210,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae sedis,Rhodotorula,Rhodotorula sp
OTU_1211,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium megasporum
OTU_1212,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella humilis
OTU_1213,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Neofusicoccum mangiferae
OTU_1214,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Plectania,Plectania milleri
OTU_1215,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Ochroconis,Ochroconis tshawytschae
OTU_1216,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Incertae sedis,Myceliophthora,Myceliophthora sp
OTU_1217,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1218,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Coniothyrium,Coniothyrium sp
OTU_1219,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Dioszegia,Dioszegia hungarica
OTU_1220,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_1221,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_1222,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,Pyronemataceae sp
OTU_1223,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces sp
OTU_1225,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1226,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1228,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1229,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora sp
OTU_1230,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Chalara,Chalara sp
OTU_1231,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1232,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1233,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Melanophyllum,Melanophyllum haematospermum
OTU_1234,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1235,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1236,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1237,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1239,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1240,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Incertae sedis,Camarosporium,Camarosporium sp
OTU_1241,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_1242,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_1243,Fungi,Ascomycota,Leotiomycetes,unidentified,unidentified,unidentified,Leotiomycetes sp
OTU_1245,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,Pyrenopeziza,Pyrenopeziza revincta
OTU_1246,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota sp
OTU_1247,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Wardomyces,Wardomyces inflatus
OTU_1248,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_1249,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stephanosporaceae,unidentified,Stephanosporaceae sp
OTU_1250,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,unidentified,Sporormiaceae sp
OTU_1251,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
